4031,2944,Open
3728,2981,Open
4145,4406,Open
3722,4431,Open
3656,3472,Open
3701,4579,Open
4156,2936,Open
4233,2921,Open
4380,3708,Open
4557,4492,Open
4165,3032,Open
3664,4575,Open
4359,3634,Open
3720,3883,Open
3808,4310,Open
4112,4454,Open
4453,3200,Open
4177,4310,Open
3753,4854,Open
4555,3052,Open
3872,3342,Open
3866,4431,Open
4359,3048,Open
4375,4180,Open
4222,3719,Open
3798,3398,Open
4605,3280,Open
4783,3048,Open
4322,4803,Open
4563,2862,Open
3680,3486,Open
3584,4181,Open
3660,4351,Open
4310,4173,Open
4763,2836,Open
3708,4335,Open
4442,4471,Open
4575,4621,Open
3652,3062,Open
4200,3008,Open
3680,4783,Open
3676,3675,Open
3656,2845,Open
4475,4337,Open
4571,4494,Open
4607,3112,Open
4479,4719,Open
4127,3576,Open
4559,4684,Open
3920,4505,Open
4599,4526,Open
4593,4863,Open
3877,2945,Open
4374,4682,Open
4463,4795,Open
4475,2841,Open
4142,3001,Open
3734,4128,Open
3768,3056,Open
3681,4841,Open
4239,4723,Open
3648,3327,Open
4573,2827,Open
3760,3824,Open
4116,2976,Open
4352,4759,Open
3648,3008,Open
4283,3012,Open
4162,4708,Open
4450,3315,Open
3648,4679,Open
3964,3241,Open
3908,3453,Open
3682,4835,Open
3650,4383,Open
4266,4140,Open
4583,4792,Open
4247,4447,Open
4478,2942,Open
3675,3104,Open
4287,4849,Open
4431,4278,Open
4572,3962,Open
3840,2881,Open
4559,4858,Open
4250,3593,Open
4152,4577,Open
4554,4479,Open
4306,4788,Open
3657,2968,Open
3791,3792,Open
4510,4792,Open
3959,2999,Open
4463,3818,Open
4382,3519,Open
3827,4856,Open
3713,4136,Open
4589,4287,Open
4528,4190,Open
4207,4140,Open
3860,4495,Open
3664,3685,Open
3648,3812,Open
4542,4780,Open
4419,4123,Open
3633,4192,Open
3618,4352,Open
4033,3201,Open
3653,4642,Open
4460,4118,Open
4029,3015,Open
4335,4516,Open
4573,3766,Open
4552,4748,Open
3600,4527,Open
4599,4212,Open
4559,2864,Open
3648,4699,Open
4543,4774,Open
3833,4791,Open
4130,3759,Open
4141,4199,Open
4207,4670,Open
4425,4444,Open
3586,3307,Open
4270,4810,Open
3660,4321,Open
4454,4767,Open
4312,4212,Open
3609,2992,Open
4151,4734,Open
4555,4527,Open
4215,4538,Open
3816,2978,Open
3648,2980,Open
3735,3239,Open
3680,4680,Open
4348,4360,Open
3641,3025,Open
3606,3393,Open
3647,2944,Open
4454,3184,Open
4572,3387,Open
3970,4682,Open
3864,4666,Open
3620,3290,Open
4372,4852,Open
4200,3248,Open
4011,4152,Open
4491,3007,Open
4115,4732,Open
3633,4521,Open
4299,3018,Open
4523,3048,Open
3648,4519,Open
3820,3503,Open
4540,3016,Open
4263,4463,Open
4431,4176,Open
4479,3291,Open
4535,3264,Open
3656,2857,Open
3694,3223,Open
4121,4300,Open
4281,3355,Open
3645,4855,Open
3914,4512,Open
4511,2840,Open
4191,2981,Open
4269,4783,Open
4095,4707,Open
3656,4734,Open
4376,2832,Open
4137,3163,Open
3632,2997,Open
3624,3297,Open
3721,4111,Open
3676,4050,Open
4261,3061,Open
4208,3237,Open
4396,4400,Open
4223,4108,Open
4812,3108,Open
4259,4651,Open
4447,3622,Open
4444,4620,Open
4441,4731,Open
3600,3695,Open
4165,4420,Open
4479,4040,Open
3642,2976,Open
4443,3016,Open
3703,2899,Open
3990,4798,Open
3676,4696,Open
4543,4751,Open
4511,3094,Open
4474,3080,Open
3656,3061,Open
4571,4210,Open
3585,4304,Open
3671,3272,Open
3589,3337,Open
4545,3006,Open
4161,2867,Open
4482,3163,Open
4451,4079,Open
3664,4460,Open
3600,3424,Open
4308,4319,Open
4248,3498,Open
3881,4721,Open
4527,2927,Open
4164,3167,Open
4307,2951,Open
3700,3344,Open
4779,4724,Open
3624,4585,Open
4132,4731,Open
4179,4671,Open
4394,4766,Open
4256,4760,Open
3371,3824,Open
4543,4191,Open
3625,4772,Open
4303,3041,Open
4014,3544,Open
4493,4444,Open
4498,4205,Open
3699,2887,Open
3728,3789,Open
3643,4584,Open
4424,2925,Open
4063,4832,Open
4224,4781,Open
4523,2939,Open
4491,4224,Open
4431,3013,Open
4395,4470,Open
4251,4763,Open
4439,4608,Open
3712,4808,Open
3800,4722,Open
4037,2915,Open
3648,4626,Open
3617,4320,Open
4173,3040,Open
3653,2850,Open
4426,4468,Open
4218,3033,Open
4527,2967,Open
4539,3983,Open
4508,2935,Open
4145,2987,Open
3719,4240,Open
3724,3464,Open
3677,4616,Open
3637,3762,Open
3648,4634,Open
3671,3267,Open
4560,2929,Open
4572,4607,Open
3781,3482,Open
4543,3447,Open
4174,4764,Open
4137,2931,Open
3644,4400,Open
4463,4511,Open
4199,4215,Open
3662,3987,Open
3672,3504,Open
4520,4722,Open
4100,4475,Open
3621,3065,Open
3624,3564,Open
4097,2863,Open
4447,2823,Open
4556,3732,Open
3637,4372,Open
4178,4792,Open
4097,3251,Open
3827,3439,Open
4289,4190,Open
3704,3593,Open
4552,4376,Open
4397,4426,Open
3702,2976,Open
4593,4828,Open
3817,4767,Open
3806,3815,Open
3624,3720,Open
3951,3653,Open
4284,2936,Open
4539,3004,Open
4487,3272,Open
3616,3942,Open
3672,4691,Open
3648,4431,Open
3652,2944,Open
3714,4272,Open
4508,3819,Open
4207,4171,Open
3731,3181,Open
3792,3828,Open
3929,2999,Open
3712,2936,Open
3710,4528,Open
4533,3167,Open
4312,4832,Open
3848,4799,Open
4479,4735,Open
3632,3720,Open
4223,2928,Open
4547,3071,Open
4302,2915,Open
4429,2931,Open
4463,2951,Open
4217,4520,Open
4103,4632,Open
4235,2963,Open
4226,3183,Open
3666,3170,Open
4598,2926,Open
4155,3275,Open
3664,4768,Open
4380,2831,Open
4537,2855,Open
4551,3826,Open
3712,4710,Open
3656,3200,Open
3909,2965,Open
4424,3728,Open
4516,2927,Open
4546,3209,Open
3676,3412,Open
4519,4278,Open
3848,4556,Open
4442,4733,Open
4491,2987,Open
4541,3420,Open
4340,4648,Open
3826,3937,Open
4122,4604,Open
3853,4415,Open
4431,2889,Open
4471,3034,Open
3680,3343,Open
4550,2975,Open
4558,4215,Open
3689,3296,Open
4354,2956,Open
4079,2919,Open
4360,3477,Open
3676,4760,Open
3597,3768,Open
4374,4792,Open
4264,2847,Open
3863,4379,Open
3624,4372,Open
4134,4390,Open
4519,4830,Open
4494,4202,Open
4138,3432,Open
3605,3728,Open
4554,2944,Open
4437,3800,Open
3668,2923,Open
4200,3863,Open
4347,4576,Open
3763,2977,Open
3713,2980,Open
4511,4482,Open
4453,3647,Open
4266,4710,Open
4287,3055,Open
4499,4735,Open
4418,4139,Open
4168,3272,Open
4487,2911,Open
4519,4732,Open
3794,3576,Open
4183,2935,Open
4406,3368,Open
4539,2890,Open
3688,2986,Open
3632,2855,Open
4296,3039,Open
4213,4644,Open
3744,3698,Open
4478,4732,Open
3590,2985,Open
4202,2831,Open
4605,3295,Open
4490,3404,Open
3905,2967,Open
3888,4636,Open
4510,2871,Open
3620,3071,Open
4543,4758,Open
4470,4704,Open
3745,4540,Open
4220,4644,Open
4164,4856,Open
4401,4667,Open
4490,2871,Open
3733,4042,Open
4403,4726,Open
3683,4626,Open
3595,3599,Open
4222,4076,Open
3680,2965,Open
4290,4404,Open
4567,2854,Open
3903,4744,Open
4296,4748,Open
4050,4642,Open
4557,3678,Open
4527,4125,Open
3616,4775,Open
4355,2856,Open
4344,4189,Open
3696,4351,Open
4604,4421,Open
3600,2906,Open
4168,3758,Open
3839,3191,Open
4266,3013,Open
4429,3711,Open
4358,3786,Open
4107,3655,Open
4249,4359,Open
3584,3071,Open
3673,4493,Open
4280,3027,Open
4139,3834,Open
4495,4740,Open
3725,3688,Open
4429,4500,Open
3979,4594,Open
4158,3204,Open
3648,2849,Open
4511,4476,Open
3760,2951,Open
4340,4188,Open
3697,4627,Open
3912,3592,Open
4153,4852,Open
3668,4125,Open
4194,3279,Open
3621,2944,Open
4096,3022,Open
3680,2840,Open
3593,3505,Open
4509,4616,Open
4543,4535,Open
4500,3024,Open
4479,3128,Open
4508,2834,Open
3599,2906,Open
3728,3195,Open
3701,3071,Open
4462,3708,Open
4191,4595,Open
4485,4122,Open
4237,4739,Open
4254,4846,Open
4471,4745,Open
3629,3287,Open
3616,2816,Open
3696,3591,Open
3655,4135,Open
4030,2967,Open
3617,2953,Open
3620,3265,Open
4495,2968,Open
3732,2960,Open
3601,4100,Open
3823,2955,Open
3608,3457,Open
4207,2905,Open
3440,3176,Open
4231,4829,Open
4526,3224,Open
4535,4420,Open
3600,4794,Open
3604,4678,Open
4495,3552,Open
4419,3990,Open
3625,4223,Open
4020,4151,Open
4174,4507,Open
3704,3654,Open
3720,3541,Open
4407,4828,Open
4347,4718,Open
4530,2928,Open
3736,3071,Open
3648,2925,Open
4070,3189,Open
3781,3815,Open
4012,4709,Open
3616,3286,Open
4508,4444,Open
3692,3243,Open
4163,2909,Open
3620,3568,Open
3609,3053,Open
4330,4617,Open
4424,4179,Open
3804,2944,Open
3608,4288,Open
4239,2855,Open
4542,2973,Open
4218,2941,Open
4309,2879,Open
3663,4250,Open
3697,3211,Open
3440,4256,Open
4505,3684,Open
3677,2928,Open
3376,4602,Open
4376,3999,Open
4191,4368,Open
4527,2945,Open
3642,4734,Open
4445,4431,Open
4355,4735,Open
4489,2947,Open
3919,4247,Open
3688,2946,Open
4447,4798,Open
4068,3435,Open
4407,2999,Open
3699,2825,Open
4155,4583,Open
4539,4404,Open
3732,2935,Open
3727,2994,Open
3611,2944,Open
4541,2863,Open
3634,4151,Open
4447,2924,Open
3859,4757,Open
3633,4732,Open
3680,2943,Open
4534,2946,Open
3688,4316,Open
4350,4398,Open
4504,4810,Open
4503,4639,Open
3585,2983,Open
3624,3445,Open
3600,4764,Open
3611,4681,Open
4172,4798,Open
3647,3207,Open
3720,3679,Open
3692,4264,Open
3642,2967,Open
4422,4812,Open
4138,3473,Open
4172,2935,Open
3956,3862,Open
3632,2859,Open
3744,4371,Open
4232,3243,Open
3616,4200,Open
4028,2949,Open
4303,4743,Open
3638,2930,Open
3796,2944,Open
4107,4669,Open
4191,2984,Open
4217,4523,Open
4166,3292,Open
3365,3127,Open
3919,4707,Open
3584,3681,Open
4432,3637,Open
3572,3019,Open
4488,4716,Open
3667,2939,Open
3656,4621,Open
4135,4722,Open
4411,4187,Open
3748,4483,Open
4115,2902,Open
4035,3195,Open
3584,4447,Open
4195,4748,Open
4333,3056,Open
4393,4485,Open
4244,4717,Open
4009,4799,Open
4544,4686,Open
3862,2976,Open
3878,2955,Open
3588,3488,Open
4462,2926,Open
4103,3607,Open
4143,4406,Open
4495,4366,Open
3680,2869,Open
4044,3037,Open
3816,3005,Open
4597,4207,Open
4058,2993,Open
4383,4480,Open
4511,4712,Open
4179,3677,Open
3340,2944,Open
4152,2988,Open
3768,3184,Open
3832,3704,Open
3965,3476,Open
3821,3004,Open
3646,4859,Open
4479,3080,Open
4579,4686,Open
3825,2946,Open
4406,4476,Open
3660,4769,Open
4031,2977,Open
4426,4445,Open
3917,2984,Open
4599,4719,Open
3651,3699,Open
3820,2984,Open
3978,2853,Open
3836,2903,Open
3600,3674,Open
3728,4647,Open
3635,4115,Open
3600,4780,Open
3601,3448,Open
3752,2847,Open
4253,4710,Open
4559,4246,Open
4555,4720,Open
3759,4666,Open
3600,4198,Open
4492,4650,Open
3585,3423,Open
3837,4812,Open
3653,4439,Open
4160,4693,Open
4308,2976,Open
4527,3071,Open
3698,4647,Open
4479,2916,Open
3768,4711,Open
3826,4651,Open
4583,3008,Open
3680,4679,Open
3839,3212,Open
4607,4726,Open
4439,3954,Open
3672,3025,Open
4494,4208,Open
4105,3348,Open
4151,2944,Open
3616,4811,Open
4551,4655,Open
4345,4206,Open
4235,3135,Open
3384,3623,Open
4105,4238,Open
4447,3192,Open
4498,3477,Open
4427,3954,Open
4159,3032,Open
4211,4744,Open
3600,4750,Open
4380,3257,Open
4597,3282,Open
4156,2955,Open
3372,3256,Open
3616,3817,Open
4502,4158,Open
4379,2846,Open
4555,4362,Open
4396,3800,Open
3714,4692,Open
3668,2944,Open
3830,3168,Open
4487,4626,Open
4399,3236,Open
4461,4734,Open
3788,4719,Open
4055,3353,Open
3736,2928,Open
4186,4720,Open
4575,4450,Open
4515,4488,Open
4466,2866,Open
3732,3168,Open
3951,2944,Open
4213,4367,Open
4527,3312,Open
4288,4462,Open
3684,2927,Open
4160,3053,Open
4571,4242,Open
4485,4808,Open
4207,2861,Open
3681,2913,Open
4154,4730,Open
3603,2907,Open
3644,2957,Open
3712,2946,Open
4456,3756,Open
3664,4447,Open
3776,3327,Open
4421,4794,Open
4375,4809,Open
4144,4630,Open
4158,4472,Open
4214,2977,Open
3674,3303,Open
4164,4315,Open
4547,4406,Open
3973,3343,Open
4566,4680,Open
4376,2930,Open
3696,4431,Open
4481,4787,Open
3640,4715,Open
3770,4595,Open
4328,2963,Open
3851,3702,Open
3711,2951,Open
4183,4747,Open
4264,4751,Open
3656,3176,Open
3643,2912,Open
4571,4700,Open
3663,2959,Open
4239,4772,Open
4526,3222,Open
3673,2968,Open
4257,3615,Open
3675,3171,Open
3584,4233,Open
4496,4845,Open
3603,4652,Open
4192,3640,Open
4362,4799,Open
4337,2951,Open
3964,3557,Open
3767,3614,Open
3682,4560,Open
4048,4784,Open
3960,4677,Open
3936,3415,Open
4559,4702,Open
3637,4351,Open
4007,3744,Open
4541,2887,Open
4398,4719,Open
3840,3415,Open
3661,4655,Open
3943,4568,Open
4397,4111,Open
3680,4670,Open
3684,4773,Open
4215,3626,Open
4509,3803,Open
3648,4540,Open
4548,4638,Open
4384,4660,Open
3618,3685,Open
4533,2927,Open
4230,2933,Open
3688,4760,Open
3636,2930,Open
3640,2928,Open
4098,3160,Open
4288,3071,Open
4527,4698,Open
3632,3397,Open
4303,4368,Open
4581,4198,Open
3617,4180,Open
4190,4718,Open
4344,4584,Open
4506,4181,Open
4128,3447,Open
4179,2909,Open
4421,4157,Open
3664,3801,Open
3599,2931,Open
4363,3071,Open
4161,4335,Open
4369,4670,Open
4420,4749,Open
4296,4677,Open
3594,2903,Open
3792,3189,Open
4019,3063,Open
4403,4356,Open
3683,2928,Open
4581,2831,Open
3610,3305,Open
4135,2852,Open
4428,4821,Open
3731,3000,Open
4240,4842,Open
3674,2944,Open
4550,4731,Open
3592,2955,Open
3610,2930,Open
3760,2917,Open
3655,4733,Open
3760,4620,Open
3656,3535,Open
3675,3119,Open
3640,2823,Open
4443,4717,Open
4288,3361,Open
3712,4766,Open
4054,4335,Open
4295,3559,Open
3624,4191,Open
4477,4536,Open
4358,4746,Open
4445,3302,Open
3696,3839,Open
4511,4730,Open
3705,4208,Open
4156,4228,Open
4383,4747,Open
4211,3123,Open
4543,4239,Open
3628,3284,Open
4542,4746,Open
3664,2857,Open
4558,3710,Open
3633,3204,Open
3656,4643,Open
3770,3152,Open
4547,4527,Open
3632,2954,Open
3959,4703,Open
3752,3225,Open
3656,2963,Open
3789,2967,Open
4397,4711,Open
3587,2861,Open
4584,3267,Open
4603,4486,Open
3604,2912,Open
4495,4816,Open
3840,3496,Open
4423,3112,Open
3648,3712,Open
4505,3707,Open
3590,2993,Open
3744,3737,Open
4414,4832,Open
3632,3235,Open
3586,3333,Open
4119,4782,Open
4404,4735,Open
3730,3040,Open
3696,2988,Open
3686,4848,Open
4303,4728,Open
3585,3583,Open
3642,2916,Open
3633,3283,Open
3800,3205,Open
4103,3328,Open
4191,3232,Open
4316,3429,Open
4259,4858,Open
3632,3591,Open
3840,2913,Open
3776,3185,Open
3680,3495,Open
3733,2989,Open
3648,3456,Open
3632,3473,Open
4042,3189,Open
4522,4419,Open
4341,2997,Open
4471,3132,Open
3600,4244,Open
4440,3156,Open
4510,4725,Open
4038,2900,Open
4439,4863,Open
3828,4746,Open
3624,4536,Open
3636,4831,Open
4475,3684,Open
3824,4409,Open
4344,4466,Open
4511,4390,Open
4566,4649,Open
3700,2949,Open
4012,3609,Open
3848,4620,Open
3911,3011,Open
3702,3839,Open
3838,4225,Open
3664,2960,Open
4519,3198,Open
3636,2916,Open
4455,4668,Open
3701,3083,Open
3851,3551,Open
3628,3445,Open
3694,3946,Open
4525,4293,Open
3608,2945,Open
4144,4726,Open
4124,3071,Open
3668,4308,Open
4555,2914,Open
4281,2972,Open
4463,2989,Open
4381,3318,Open
4244,2941,Open
4255,4643,Open
4479,4715,Open
3680,4222,Open
4515,3703,Open
3604,3349,Open
4515,3071,Open
3711,3269,Open
4131,3170,Open
3624,3427,Open
4540,4841,Open
3836,4619,Open
4459,2876,Open
4543,3028,Open
3755,3371,Open
3624,4671,Open
4147,4795,Open
4495,3812,Open
3713,4310,Open
4447,4309,Open
4534,2996,Open
4442,2992,Open
4354,4453,Open
4098,4207,Open
3692,3872,Open
4123,3701,Open
4584,4561,Open
4538,2862,Open
4558,3679,Open
3712,3695,Open
4243,3065,Open
4407,4434,Open
4521,3645,Open
3628,4403,Open
3780,4855,Open
4097,4503,Open
4442,3479,Open
4431,2888,Open
3839,3024,Open
3639,2917,Open
3745,3071,Open
4098,3051,Open
4172,4560,Open
3647,2934,Open
3683,3343,Open
4082,4122,Open
3884,2949,Open
4199,3331,Open
4406,4671,Open
4519,3356,Open
4421,4764,Open
4581,4677,Open
4539,3532,Open
3664,3027,Open
3705,2919,Open
3600,2976,Open
4543,4460,Open
4196,3245,Open
4394,4251,Open
3720,3071,Open
4519,4746,Open
3700,2964,Open
4523,4765,Open
4271,4667,Open
4344,3264,Open
4508,4215,Open
3710,2864,Open
3696,3695,Open
4299,4732,Open
3872,4144,Open
3593,2989,Open
4239,3310,Open
4026,4808,Open
4263,3051,Open
4295,2951,Open
3585,3002,Open
4554,2887,Open
3764,4831,Open
4056,3776,Open
4219,4528,Open
3872,2963,Open
4515,4653,Open
3681,4737,Open
4225,4755,Open
4367,3061,Open
4202,3286,Open
3617,2981,Open
4180,4553,Open
3776,2832,Open
4469,3256,Open
4097,3203,Open
4274,4713,Open
4590,4495,Open
3788,3583,Open
4271,4455,Open
3800,3184,Open
4335,4222,Open
4357,4573,Open
3626,3126,Open
4158,3475,Open
3617,3341,Open
3601,3117,Open
3584,4726,Open
4351,3024,Open
3689,4271,Open
3632,3265,Open
4192,4765,Open
3824,3675,Open
3595,4822,Open
3932,4671,Open
3729,4099,Open
3913,4567,Open
3584,3005,Open
4491,2905,Open
4525,4396,Open
4439,4756,Open
4446,4750,Open
4535,3744,Open
3736,4760,Open
4176,2944,Open
3627,3760,Open
4178,3597,Open
3616,4629,Open
4247,4147,Open
3672,3147,Open
3828,4355,Open
3364,3030,Open
4192,4368,Open
4508,4755,Open
4439,3758,Open
3856,4777,Open
4365,3687,Open
4451,4730,Open
4263,4468,Open
4161,4687,Open
4569,4499,Open
4456,4300,Open
3907,4628,Open
3602,4833,Open
3707,4274,Open
4347,2992,Open
4152,4862,Open
3664,4344,Open
4143,3349,Open
3616,2957,Open
4151,3874,Open
4423,3757,Open
3488,3617,Open
4399,4760,Open
4511,4472,Open
3656,2954,Open
4415,4824,Open
3660,3205,Open
4148,2976,Open
4577,3075,Open
4469,3024,Open
4020,4695,Open
4385,3302,Open
4164,2872,Open
4474,2944,Open
4276,3588,Open
4527,3484,Open
4247,2841,Open
4139,4732,Open
3633,4751,Open
3808,4423,Open
4208,2948,Open
4532,4376,Open
3644,3429,Open
4148,3511,Open
4552,4595,Open
3648,3325,Open
4563,4738,Open
4511,2824,Open
4567,4745,Open
3758,3293,Open
4519,4123,Open
4261,3663,Open
3628,3049,Open
4591,4754,Open
4456,4826,Open
3730,3232,Open
3643,4808,Open
4508,2976,Open
4289,4716,Open
3616,4280,Open
4028,3068,Open
3744,2944,Open
4524,4718,Open
4539,3071,Open
3653,3475,Open
4591,2824,Open
3657,3499,Open
3735,2957,Open
3647,2997,Open
4393,4198,Open
3601,3139,Open
3616,3283,Open
3656,3739,Open
3656,4798,Open
3648,4698,Open
3640,3169,Open
4503,4056,Open
3999,3547,Open
3748,3023,Open
3656,4352,Open
4161,4748,Open
3664,3087,Open
4591,4352,Open
4239,2962,Open
3858,4233,Open
4424,4104,Open
4522,2984,Open
3656,3425,Open
4468,2963,Open
4223,4429,Open
3683,2918,Open
4451,3076,Open
4286,3005,Open
4083,2949,Open
4124,4438,Open
4487,4735,Open
3926,3427,Open
3672,4520,Open
4379,2976,Open
3704,3327,Open
3839,2962,Open
3715,4484,Open
3983,3012,Open
3715,2912,Open
4254,4702,Open
3688,2822,Open
4376,2993,Open
4322,4343,Open
3823,3016,Open
4479,4733,Open
3799,4375,Open
3591,2849,Open
4511,3636,Open
4285,4737,Open
4131,2848,Open
4533,4381,Open
3875,3281,Open
4147,4213,Open
4272,4300,Open
4532,3204,Open
3625,4857,Open
4579,3272,Open
3744,2902,Open
4471,4696,Open
4378,4263,Open
4595,4621,Open
4414,4524,Open
4415,3864,Open
4449,3187,Open
4245,3264,Open
4799,2960,Open
4232,3219,Open
3616,4338,Open
3628,4559,Open
4340,3357,Open
4529,3494,Open
3648,4511,Open
3711,3184,Open
3597,4813,Open
4463,4798,Open
3609,4828,Open
4527,2887,Open
4160,4735,Open
3643,3192,Open
3725,3887,Open
3952,3551,Open
3963,4074,Open
4269,2836,Open
4126,4856,Open
3672,4727,Open
4545,3096,Open
3624,3783,Open
3775,3042,Open
4460,3621,Open
4350,2939,Open
4085,2921,Open
4285,2902,Open
3823,3655,Open
4129,4163,Open
3588,4686,Open
3616,4667,Open
4254,2952,Open
4162,4735,Open
4272,4679,Open
3680,2921,Open
4298,3760,Open
3616,4790,Open
3733,2977,Open
4133,3027,Open
4591,3520,Open
4175,4661,Open
3495,4559,Open
4359,4686,Open
4590,4755,Open
3632,3776,Open
4106,3393,Open
4426,2840,Open
3616,2944,Open
3592,4767,Open
4487,4701,Open
3592,3645,Open
4252,4676,Open
3608,4759,Open
4469,4666,Open
4421,4670,Open
3632,3183,Open
4504,3271,Open
4471,4611,Open
4107,4391,Open
3600,4610,Open
3649,2991,Open
4509,4653,Open
4144,4512,Open
4274,4683,Open
4482,3564,Open
4016,4718,Open
3936,2863,Open
4143,4476,Open
4429,3058,Open
3632,3168,Open
3600,2951,Open
4519,3226,Open
3784,2944,Open
4277,4703,Open
4144,2969,Open
4133,4717,Open
3946,2929,Open
3631,3668,Open
3624,4687,Open
4414,4203,Open
3626,4671,Open
3937,4669,Open
4224,3434,Open
4191,4676,Open
3609,4827,Open
4363,2864,Open
3924,4729,Open
3671,4158,Open
4602,4628,Open
4348,2930,Open
3907,4799,Open
4423,4667,Open
4298,4634,Open
4325,4489,Open
4511,2844,Open
4298,4579,Open
3424,4557,Open
4535,4828,Open
3734,4543,Open
4455,2923,Open
3740,3200,Open
3822,2928,Open
4488,4703,Open
3616,4495,Open
4511,4136,Open
4573,4664,Open
